Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7a	Signature.7b	Signature.7c	Signature.7d	Signature.8	Signature.9	Signature.10a	Signature.10b	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17a	Signature.17b	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30	Signature.31	Signature.32	Signature.33	Signature.34	Signature.35	Signature.36	Signature.37	Signature.38	Signature.39	Signature.40	Signature.41	Signature.42	Signature.43	Signature.44	Signature.45	Signature.46	Signature.47	Signature.48	Signature.49	Signature.50	Signature.51	Signature.52	Signature.53	Signature.54	Signature.55	Signature.56	Signature.57	Signature.58	Signature.59	Signature.60	Signature.84	Signature.85	Control
2.32E-06	3.88E-05	0.004492368	0.004067841	0.002294957	3.72E-06	1.22E-16	0.000835375	0.012511071	0.004501864	0.008597213	0.012548735	0.00059888	1.47E-05	0.000121909	0.002428215	0.000163641	0.000208227	1.91E-05	0.004499589	0.001964826	2.73E-16	0.000719495	0.000224652	8.08E-05	6.40E-05	0.060091657	8.54E-05	0.000509593	0.005214289	0.000193743	0	0.000350946	0.000277894	9.71E-05	0.002021686	0.000783727	0.000418651	0.005672177	0.000893628	0.000487646	0.000944725	0.000370588	0.002373562	0.003501264	0.006207289	0.002938083	2.82E-05	1.86E-06	0.000272011	0.000329876	0.000378981	9.75E-07	8.90E-06	4.23E-05	0.00222913	0.000299561	0.000392349	0.000132129	0.004955962	0.005797271	0.00295028	0.000580924	0.000201619	2.41E-05	0.000398646	0.007084348	0.002114165
0.000114347	9.75E-05	0.005348845	0.001472705	0.002576386	3.30E-05	0.000267959	6.70E-17	0.175833935	0.013487481	0.015522834	0.00785048	0.002809483	0.000194697	0.000251225	0.002828332	3.32E-05	0.000652385	3.75E-05	0.003822258	0.001306478	0.000986693	0.001753867	0.000249104	0.001892088	3.05E-05	0.015185652	2.08E-18	0.00034465	0.004555403	0.000561069	0.000837339	0.003843223	0.000221795	0.000220206	0.003373982	0.000194574	0.001060329	0.020637185	0.002152973	0.000927932	0.000884492	0.000708172	0.002858614	0.009001281	0.021968675	0.001192459	2.96E-18	0.003166912	0.000355293	0.001378552	0.002241467	3.07E-05	2.40E-05	0.001017683	0.002168777	0.000317084	0.000765562	1.84E-18	0.000674688	0.000416777	0.011908916	0.006287553	0.00081784	0.000185357	0.00220607	0.040604768	0.002114165
5.13E-05	2.72E-05	0.006289082	0.001929893	0.012601768	0.000158826	0.000152422	0.000285353	0.000168143	0.001995452	0.003706918	0.008684203	0.000366534	0.001109464	0.000393635	0.036731241	0.000946497	0.004183982	0.000284131	0.119676515	5.90E-05	6.79E-05	0.000462249	0.000888081	0.002795048	0.006178194	0.011684055	0.000232802	0.000933041	0.006024427	0.033645534	0.002029654	0.000341711	0.000335594	0.000177803	0.007180365	0.000237289	0.004514071	0.001920088	0.00075207	0.001671468	0.030799952	0.000732133	0.002771893	0.007425288	0.005477712	0.003640368	2.78E-06	0.004073475	0.000324399	0.006948683	0.001350878	7.34E-05	4.13E-05	0.000840491	0.000815606	0.000822031	0.001577545	0.006676289	0.001294671	0.006486748	0.010154129	0.03211525	0.002521198	0.000417935	0	0.017710201	0.002114165
0.000501106	3.32E-05	0.010356025	0.000607715	0.01279742	0.000284339	0.000247232	0.000446659	0.001089533	0.006297606	0.006655555	0.015727197	0.006235827	0.000211885	0.001134018	0.070419173	0.000246378	0.007324668	0.000501248	0.022336307	0.027180367	0.000615639	0.001674555	0.000713127	0.004161452	0.012953084	0.001471097	0.000163757	0.00111277	0.009680485	0.036257693	0.002603337	0.000961065	0.001372845	0.000466651	0.009119608	0.000622226	0.004741522	0.001789833	0.00105974	0.001883882	0.056494396	0.001506807	0.004887261	0.010204596	0.00771158	0.003856759	0.034247161	0.002394313	0.000346548	0.062861788	0.009476346	4.41E-05	1.92E-05	0.01038373	0.021279735	0.001442922	0.001808561	0.006204147	3.50E-06	0.011192466	0.012911189	0.006886371	0.002315541	0.000314215	0.000327502	0.042805283	0.001057082
1.36E-05	1.58E-05	0.012781624	0.003309129	0.028407336	0.000830756	0.000158588	0.001144068	0.001703125	0.011466952	0.007220238	0.01667814	0.002870442	0.000171781	0.000301243	0.095923394	0.000578239	0.011225834	4.78E-05	0.086153328	0.000626598	4.24E-16	0.001297675	0.002159445	0.013246344	0.003913402	0.009874905	0.000336688	0.000699538	0.015789782	0.084913914	0.006234771	0.000687256	0.001283714	0.000219764	0.00779202	0.000753367	0.07226568	2.21E-05	0.000924684	0.003333095	0.019245667	0.001552469	0.006504487	0.016779577	0.008338163	0.007323837	0.000499261	0.01565144	0.001336308	0.033690253	0.002719905	5.18E-05	3.67E-05	0.00098454	0.003391217	0.001565798	0.003140038	0.125916108	0.003261923	0.013511327	0.010719534	0.007341703	0.002431667	3.11E-06	9.08E-06	0.008280986	0.003171247
0.000384581	9.71E-05	0.009384196	0.000538937	0.014867433	5.13E-05	0.000272254	0.000855991	0.002201804	0.033217941	0.008045488	0.017655484	0.00235258	2.53E-05	0.000584768	0.045313348	0.00067632	0.002821248	9.66E-05	0.095715035	0.00677655	0.000540187	0.001380825	0.000849082	3.83E-05	0.013478227	0.000502167	9.76E-05	0.000506242	0.006005665	0.021004976	0.00148142	0.000527049	0.000280223	0.000225706	0.00424275	0.00022008	0.004733318	0.001384021	0.001065054	0.002319832	0.028703508	0.001303343	0.004790104	0.01096279	0.009582033	0.001205865	0.003913655	8.02E-05	0.000491993	0.016356857	0.000883122	0.000105362	4.62E-05	0.002237639	0.00083805	0.001534863	0.001426512	0.002547779	0.00580281	0.009157699	0.009724376	0.004632904	0.003894532	1.67E-05	0.003865045	0.050493476	0.002114165
1.29E-17	0.00016382	0.004145774	0.00154895	0.004468716	0.000146953	0.00017281	0.000527249	0.005444057	0.005750381	0.001117012	0.007219318	7.39E-05	0.000192938	0.00013951	0.027909707	2.89E-05	0.001292552	6.75E-05	0.006518069	0.008357726	0.000556088	0.000108806	0.000190912	0.003764722	0.005240643	0.003880209	2.22E-18	0.000407651	0.003237239	0.025414206	0.002425874	0.00101205	0.000248875	0.000455244	0.003533586	0.000185182	0.006717025	0.000304094	0.000603978	0.000588263	0.025879608	0.000630321	0.00223767	0.005331382	0.004826314	0.00136846	0.001047039	0.003795791	0.00032376	0.010317566	0.001123065	1.19E-05	1.00E-05	0.000330279	0.001621432	0.000645352	0.001736866	0.003210693	0.001532456	0.002154212	0.00564266	0.001926385	0.00068667	0.000350792	0.000809296	0.005300611	0.001057082
0.000110397	1.18E-05	0.005183923	0.00053736	0.002660787	6.94E-05	7.56E-05	0.000220419	0.001960448	3.82E-05	0.002491172	0.006139212	1.90E-05	1.38E-05	0.000230922	0.023264912	5.67E-05	0.001663213	0.000147297	0.001470415	0.099187477	0.004227826	0.000528016	2.62E-05	0.001183423	0.000978546	0.000587416	1.10E-18	0.000306306	0.002948197	0.011611101	0.002156323	0.001529589	0.000295504	0.000376673	0.003271729	0.000220429	0.010195585	1.57E-05	0.0006985	0.000561415	0.008591911	0.000571033	0.001836209	0.003676005	0.001873196	0.000921338	0.03077717	0.000633498	0.000637423	0.029382181	0.00281175	2.82E-05	1.12E-05	0.005305641	0.021000888	0.000269349	0.000532948	0.003645763	0.00139023	0.001285015	0.001632725	0.003554891	0.001361839	0.000847833	8.82E-07	0.003488426	0.00422833
6.39E-05	3.70E-16	0.014523115	0.005036906	0.021403656	0.00144237	0.000122045	0.000770444	0.004779473	0.001614364	0.001803533	0.024853627	0.001948865	1.13E-05	0.000170646	0.07041489	4.15E-16	0.005599663	0.000383017	0.017928835	0.201313481	0.010318545	0.001398541	0.000644195	0.025720599	0.020097531	0.00357919	0.0003856	0.002320964	0.014712462	0.11779895	0.008581874	0.005846833	0.00252563	0.001394239	0.005922245	0.001759768	0.054494605	0.001271555	0.00216964	0.002222008	0.015772635	0.002514516	0.007254617	0.015728818	0.007993317	0.004214755	0.010905084	0.026912843	0.001393537	0.071416144	0.005582472	8.08E-06	2.74E-05	0.002917614	0.003480836	0.001017178	0.004471426	0.166473349	0.001065544	0.000941667	0.011952926	0.008924938	0.001567699	0.000708895	0.00396227	0.00189804	0.009513742
2.20E-06	8.96E-05	0.006591396	0.000680179	0.004448287	9.99E-05	0.000619641	0.001754505	0.027540982	0.019886684	0.002682675	0.015404474	1.31E-06	0.000105846	3.19E-05	0.025071914	6.07E-05	0.000748693	0.000139902	0.00838962	0.285003454	0.013975438	0.000641183	0.000146739	0.001972748	0.00878662	0.00027418	1.35E-05	0.000579221	0.002854108	0.024101362	0.001715585	0.000250017	0.000333576	0.001305868	0.005316337	0.000302445	0.001213427	0.000723258	0.001283134	0.000752679	0.023178943	0.001226395	0.002326851	0.005910546	0.003276638	0.001112882	0.003232221	0.001781063	0.000156017	0.039383406	0.002847366	4.94E-06	7.18E-06	0.000482696	0.002288579	0.000561422	0.00082817	0.006731651	0.000222814	0.000117004	0.010152765	0.012313501	0.003383457	0.000744655	0.000291031	0.011088102	0.001057082
9.65E-05	1.92E-16	0.007427931	0.001374669	0.007510047	0.000360659	6.13E-05	0.000145311	2.53E-16	0.000714955	0.001926308	0.007952523	0.002113558	0.003406067	0.000545471	0.069288541	0.000277717	0.007132569	0.001839892	0.001989275	0.000146812	8.11E-05	0.000316368	0.000638756	0.001407825	0.161095716	0.000657995	0.000111852	0.001053311	0.009945291	0.064692223	0.003751393	0.000596763	0.00036109	0.000531305	0.003113498	0.004524625	0.008603046	8.85E-05	0.000406734	0.001454751	0.025189437	0.000871101	0.003610048	0.004659938	0.004501356	0.003566517	4.58E-18	0.011127704	0.000302392	0.016209031	0.000388687	2.04E-05	8.66E-06	0.000861173	0.000725599	0.001035872	0.001529326	0.005089688	0.001516857	0.000739731	0.002877282	0.001698267	0.000351298	0.000481435	0	0.025253224	0.005285412
0.000355107	4.79E-05	0.008534136	0.00113717	0.008597797	0.000316687	9.15E-05	2.47E-16	0.000980399	0.004215218	0.003946362	0.016609248	0.012265754	0.002510765	0.001178867	0.060229402	0.000358042	0.008621329	0.003363595	0.002336241	0.036156547	0.004154949	0.002053102	0.000505014	0.002343641	0.097372385	0.00230066	0.000436019	0.002112472	0.004679265	0.039062536	0.003127259	0.001450446	0.002440223	0.000641163	0.009180343	0.007719247	0.011382983	0.001065832	0.00297099	0.001769474	0.030359501	0.002250176	0.006769472	0.00721962	0.00564788	0.004123751	0.027168987	0.000971948	0.00053581	0.085887588	0.002065539	3.42E-05	4.03E-05	0.006825536	0.002837813	0.001783971	0.003702175	0.004020992	0.003745472	5.62E-05	0.003470353	0.001235342	0.003198808	0.000816714	0.000995111	0.027598198	0.00422833
0.000169052	0.000144613	0.012750734	0.001765712	0.012557008	0.000540383	6.92E-05	0.000454197	0.000415699	0.003609885	0.003272127	0.008284546	3.37E-16	0.000502558	0.000594508	0.06356401	0.000296569	0.011210304	0.001333801	0.006495951	0.006697259	0.002162838	0.002795204	0.001002884	0.003254894	0.132842294	0.000833365	3.77E-18	0.001194641	0.011968938	0.086699575	0.001517194	0.001396397	0.001571211	0.000447447	0.005541651	0.007484846	0.22942152	0.000561225	0.000216106	0.001797886	0.012676664	0.001506027	0.004359891	0.006885342	0.004097786	0.003091703	0.001150903	0.011206223	0.000659131	0.04069217	0.004541474	9.56E-06	1.35E-05	0.003638787	0.004407081	0.000614906	0.001096854	0.084906916	0.005489717	0.002627885	0.005529787	0.013590762	0.000766772	0.000497158	0.000175821	0.011880495	0.032769556
8.29E-06	1.36E-05	0.00960206	0.000452662	0.009229349	0.000160812	0.000623065	0.004732977	0.01019449	0.359453674	0.00589427	0.010417699	0.006427973	0.003370238	0.000202115	0.057068931	2.72E-16	0.009185404	0.001057127	0.002931337	0.007910715	0.002533236	0.001780314	0.001998598	0.000598707	0.12152278	0.000962677	0.000518513	0.001436662	0.010206921	0.054091822	0.003722398	0.001308208	0.000655467	0.00031983	0.004077089	0.008077055	0.008660413	2.28E-16	0.000383328	0.00208375	0.041511364	0.001976726	0.004590492	0.007168858	0.003654662	0.001852448	0.0003998	0.005786177	0.000812895	0.056309334	0.00376081	1.81E-05	2.91E-05	0.000923473	0.00311879	0.001683752	0.002410135	0.003054995	0.009261932	0.003306722	0.005053436	0.001990342	0.000744718	0.000556915	0.002618421	0.08001766	0
1.81E-05	1.48E-16	0.00871449	0.000879991	0.007385113	0.000159988	0.00100597	0.002524813	0.026520835	0.055899251	0.001187072	0.009008596	0.000540226	0.001581359	5.87E-05	0.064633259	1.65E-05	0.003131713	0.000375742	0.009670124	0.001921608	0.001112496	0.000619573	0.000639542	0.005422251	0.046854607	0.00325484	3.07E-18	0.000320161	0.006347585	0.025244516	0.00103981	0.001226458	0.000667041	0.000238118	0.0024301	0.00034205	0.005975114	0.00087519	0.000204066	0.001422297	0.030148072	0.000832843	0.002211261	0.006092099	0.036390577	0.003219339	6.44E-05	0.006317656	0.000455894	0.005254227	0.000983661	6.07E-05	1.75E-05	0.000523961	0.002112568	0.000913338	0.001493028	0.001626704	0.002184666	0.000443364	0.002813534	0.001986271	0.000781327	0.000116957	0.000188506	0.011679788	0.001057082
0.00023231	2.79E-05	0.004987727	0.000177735	0.003855213	0.000114024	0.000269859	0.00070448	0.01776115	0.009526438	0.001458015	0.008468617	0.003702437	1.40E-05	0.000234718	0.033633994	1.80E-05	0.001392039	0.000629405	0.002641796	0.013613023	0.001117197	0.002058511	0.000276005	0.0063118	0.029509736	1.51E-16	7.27E-05	0.000636622	0.003139087	0.018134304	0.002041718	0.00185729	0.000373843	0.000121145	0.005277075	0.000450196	0.006570646	0.003774883	0.000441102	0.001056607	0.027584319	0.000836507	0.002319978	0.004363734	0.014839223	0.001384107	0.016330003	0.003225795	0.000379133	0.029687268	0.012159269	3.92E-05	8.30E-06	0.013490094	0.001801412	0.000695589	0.001022141	0.002725686	0.000424557	0.000997081	0.014835834	0.011381805	0.000826174	0.000514026	0.000226882	0.020336067	0.006342495
3.44E-05	9.05E-05	0.004639659	0.000741933	0.00608475	0.00026888	0.000174298	0.001872222	0.013228919	0.018329019	1.48E-16	0.006995732	0.000313699	0.000139228	9.40E-05	0.035064471	8.69E-05	0.002513889	0.000169353	0.006280314	0.002523137	0.001482969	0.001310365	0.000650468	0.005506	0.017935096	0.001001528	0.000139383	0.000519836	0.002499792	0.021116586	0.000811854	0.00154154	0.000113985	0.000103763	0.002479193	0.000752556	0.202982172	0.000803011	0.00028363	0.000771734	0.007380666	0.000884986	0.002164897	0.004191753	0.013697462	0.001879711	1.53E-05	0.007080936	0.000515739	0.015636106	0.001324757	3.48E-05	7.46E-06	0.000572568	0.001366241	0.000411993	0.00115743	0.035502102	0.002174768	0.001686313	0.001984734	0.001513626	0.000600851	6.20E-05	1.14E-05	0.004022819	0.001057082
0.000220054	1.70E-05	0.00571915	0.000166662	0.005447216	0.000134987	0.00027266	0.000896918	0.055523189	0.021293423	0.001871751	0.01773285	0.001726053	3.22E-06	3.95E-05	0.03216218	0.000284049	0.001046684	0.000106443	0.004478874	0.013856583	0.000753201	0.000832469	0.000544106	0.00544222	0.016253723	1.12E-16	2.08E-18	0.000577564	0.005340817	0.024584242	0.000663797	0.001384098	0.00015193	0.000139789	0.00459743	0.000187185	0.003555221	0.003176332	0.000421839	0.000962299	0.027850166	0.000866803	0.002532679	0.004372051	0.018930017	0.000799489	0.000620702	0.008452692	0.000139306	0.014799157	0.005925718	3.83E-05	1.51E-05	0.001762835	0.007240587	0.00047326	0.000330036	0.003085146	0.000284975	0.000159652	0.080354278	0.013780937	0.000713901	0.000461643	0.003068758	0.060814663	0.002114165
8.10E-06	0.000104808	0.001505568	0.000254892	0.001052875	1.85E-06	0.000147134	2.36E-05	0.006947557	0.001693388	0.000622246	0.019293476	0.000944623	4.12E-06	7.53E-05	0.001003122	3.04E-05	7.04E-05	3.42E-05	0.005538748	0.000520179	0.000983822	0.000164991	0.00079893	2.74E-06	0.000145021	0.001088954	2.18E-18	0.000467978	0.001536666	0.001158549	0.000458179	0.006143323	6.97E-05	1.13E-05	0.001295282	9.79E-05	0.000353542	0.001172002	0.001124418	0.000347029	0.00911813	0.000301775	0.000960263	0.002870846	0.002864387	0.00037659	0.000821879	5.07E-09	2.77E-05	3.76E-05	8.16E-05	3.45E-05	1.32E-05	0.000237447	0.000227677	0.00037923	0.00064079	8.85E-06	7.80E-05	6.28E-05	0.002695043	0.005385787	0.000453562	0.008099514	3.68E-05	0.014278737	0.00422833
3.41E-05	0.000115023	0.003469802	0.000135142	0.002483081	5.13E-05	0.000269015	0.000912908	0.00214636	0.004262502	0.000887407	0.01037995	0.002136029	2.21E-05	5.65E-05	0.001160256	3.85E-16	0.003453058	0.000106132	0.0076359	0.00149813	0.010944688	0.000687449	0.002269042	1.95E-05	0.00056605	8.33E-05	5.00E-18	0.000714623	0	0.003514635	0.001349514	0.037701653	0.000489788	0.000112078	0.003056301	0.000380792	0.000381851	0.000672279	0.001246904	0.000694472	0.015594807	0.0009831	0.002573611	0.009801417	0.002184282	0.000445011	0.004453225	2.41E-05	0.000484172	0.00105208	0.002874659	9.57E-06	1.95E-05	0.000679194	0.00450954	0.000406014	0.001417521	0.001264845	0.000958707	1.45E-17	0.001054547	0.001100702	0.001384001	0.011910675	0.001288139	0.007203784	0.006342495
3.44E-05	2.46E-06	0.006546685	0.000939793	0.005904562	2.10E-05	0.000234066	0.001121186	0.00096139	0.013226299	0.004934174	0.006216398	0.000429225	0.000169192	0.000168508	0.001099377	0.00011146	0.000641864	3.68E-05	0.006228926	0.001198202	0.001883259	0.001241526	0.00165464	1.92E-05	0.00018861	0.003758835	4.07E-18	0.000818777	0.005665279	0.002477107	7.42E-05	0.013032419	0.000196058	0.000325282	0.003857625	0.000877776	0.000467659	0.000223215	0.00450281	0.000812442	0.019245667	0.001480927	0.005168503	0.00872538	0.002800129	0.00054501	0.029734128	4.30E-06	0.000635231	0.001638432	0.004789114	6.38E-05	2.31E-05	0.003432821	0.023867297	0.000711183	0.00192589	0.000716849	0.117656443	1.80E-05	0.0012801	0.002947558	0.001174385	0.023053513	0.000751861	0.007324947	0.005285412
7.50E-06	2.36E-06	0.002153483	7.46E-05	0.001874927	3.95E-05	0.000136791	0.000291833	1.84E-16	0.00931405	0.000399575	0.014550554	0.006455591	3.75E-17	0.00014005	0.000909108	0.000225675	0.005245537	0.000377331	0.005602145	0.010873796	0.068615627	0.000599226	0.000790524	2.16E-05	3.66E-05	2.78E-05	2.78E-18	0.000977213	0	0.003348374	0.000146426	0.10186658	0.000197374	0.000328826	0.000392216	2.33E-18	0.000389561	0.000680181	0.001379848	0.000445843	0.014770347	0.001068069	0.002261211	0.010171661	0.004119733	0.000406868	0.002508297	0.000426524	5.59E-05	0.000320723	0.005488944	1.89E-05	1.21E-05	4.68E-05	0.000954571	0.000580253	0.000409278	0.000110632	0.000965723	0.004246514	0.00324327	0.001180936	0.001240481	0.007561544	0.000727094	0.002709561	0.001057082
2.06E-06	8.30E-05	0.002051759	0.000260152	0.000870224	4.38E-06	3.23E-05	0.000123714	0.002358852	0.000834369	0.00057019	0.013700895	9.39E-05	3.32E-05	9.44E-17	0.000548973	2.53E-05	1.98E-05	1.85E-05	0.002412295	0.000233414	0.001761947	3.13E-05	0.000301573	0.000309866	1.98E-06	0.00282668	2.22E-18	0.000256802	0	0.000694003	0	0.011193881	0.000164722	7.10E-05	0.000854131	1.81E-05	0.000323841	0.000542659	0.001684781	0.00018746	0.00134574	0.000317747	0.001615756	0.001638544	0.001625952	0.000336316	0.001050888	6.08E-05	2.98E-05	0	8.06E-05	1.10E-05	8.79E-06	0.00035193	0.001078369	0.000216827	0.000256231	0.001227949	0.000604917	0.003720331	6.58E-05	0.000247187	0.000315244	0.00128903	0.000319913	0.002756891	0.001057082
9.36E-06	6.40E-05	0.002516884	0.000100413	0.001179445	5.28E-05	5.02E-05	0.000207824	0.003055671	2.14E-05	0.000693969	0.002973305	1.03E-16	0.000127993	7.19E-17	0.000533642	1.31E-06	0.00037687	1.08E-05	0.000500962	0.000596272	0.020550112	0.000427135	0.000672181	0.000392024	1.89E-05	0.000385766	3.65E-05	0.000120335	0.000788916	0.001838424	0.000143629	0.012902258	9.14E-07	5.87E-05	0.000472106	0.000107005	0.000321449	8.65E-17	0.00017912	0.000169022	0.000938016	0.00034705	0.001715497	0.002111747	0.000859886	0.000221651	0.002128021	0.000500859	6.24E-05	0.000634148	2.31E-05	5.81E-06	1.69E-06	1.85E-05	0.00075615	0.000159348	0.000555209	0.004053231	0.00013009	1.91E-07	0.000303272	0.000389167	0.000622691	0.001264153	0.000583448	0.001392305	0
2.27E-05	0.000201019	0.015385875	0.003470886	0.006307905	0.000250517	2.62E-16	0.001361469	0.002621001	4.45E-05	0.006727465	0.022916981	9.93E-05	0.000214424	2.89E-16	0.001116471	4.15E-16	0.000544934	7.50E-05	0.004179042	4.47E-06	0.036062264	0.00252946	0.001720439	0.002670606	2.81E-05	0.014158076	6.46E-05	0.001671974	0.01295575	0.008322264	0.000611042	0.036395946	0.000214452	8.62E-05	0.001991786	0.001042471	0.001457731	0.000683598	0.008845455	0.001065363	0.005976164	0.001574048	0.009177978	0.008373723	0.0043626	0.006724666	0.05482015	0.002762946	0.000579747	0.002267179	0.006608927	2.62E-05	2.84E-05	0.004412589	0.007044832	0.000658271	0.001569476	0.019062492	0.126877216	0.008711885	0.003153844	0.001052029	0.001930947	0.008690078	0.000861262	0.002531542	0.00422833
8.81E-06	9.78E-05	0.002932754	0.000318834	0.002179362	0.000102256	9.02E-06	1.13E-06	0.002172607	7.81E-05	0.000238368	0.026454492	0.000700032	0.000679236	5.03E-05	0.000187903	3.01E-05	0.000349632	0.00019906	0.001374815	0.003552508	0.420026812	0.001036913	0.000825643	0.001460977	7.49E-05	0.00060872	7.10E-05	0.000751552	0.002723507	0.003387218	0.000633447	0.068805728	0.000143738	8.44E-05	0.000365594	0.000187571	7.59E-05	2.98E-07	0.001093489	0.000372855	0.001890188	0.001976019	0.001338142	0.005693247	0.004371626	0.001195318	2.14E-18	8.87E-05	0.000188672	0.000822201	5.59E-05	4.80E-06	6.84E-06	0.000164746	0.000792731	0.000207054	0.000415613	0.000221719	0.000384387	3.85E-18	0.002155896	0.000206535	0.00587945	6.38E-06	0	0.001151788	0.003171247
2.05E-17	0.00017972	0.003289725	0.000283466	0.001342221	6.10E-06	5.50E-05	0.000176449	0.002827293	6.68E-05	0.000970563	0.006933397	0.000195984	0.00011145	6.45E-05	0.000401503	8.49E-05	5.05E-05	2.90E-05	0.000871032	0.00059083	0.000382858	0.000388757	0.000425837	1.13E-16	0.000206607	0.001451058	3.21E-18	0.000304606	0.003154078	0.001061417	0	0.001409867	1.50E-05	0.000106829	0.000208941	0.000569291	0.000409702	0.000296214	0.001266994	0.000115012	0.009681934	0.000258256	0.001609299	0.001930657	0.001337036	0.000698596	0.03728442	3.17E-18	0.000203444	0	0.02050626	9.95E-07	8.69E-06	0.005410413	0.001346663	0.000483692	0.00119402	7.59E-05	0.003295241	6.81E-18	0.001043574	0.006286704	0.000608587	0.017840298	1.07E-05	0.009005741	0.001057082
4.17E-17	0.000232512	0.003540759	0.000243817	0.001851667	6.08E-05	0.000149422	0.000356505	0.003847427	4.05E-05	0.000988097	0.00993498	0.00162697	0.000443741	3.04E-16	0.000422002	4.37E-16	0.002768317	0.00016818	0.001768868	0.000495029	0.017312289	3.36E-05	0.000956941	6.90E-05	0.000782798	0.000437868	9.06E-05	0.000885502	0	0.001905874	8.11E-05	0.004768927	6.23E-05	0.000407803	0.001218457	0.000744751	0.000913219	3.66E-16	0.007420157	0.000395604	0.011443196	0.000978202	0.005698539	0.003530993	0.001434622	8.78E-05	0.093788831	1.53E-05	0.000488809	0.00014911	0.019707897	3.57E-05	1.17E-05	0.012166709	0.006625732	0.000488199	0.000964339	0.00138874	0.003780918	1.89E-06	0.00025914	0.004260346	0.001659759	0.037041507	0.00141282	0.00190248	0.003171247
5.03E-05	5.01E-05	0.012750734	0.001810413	0.00443681	6.04E-05	0.00031027	0.002069214	0.010804579	0.005337573	0.004622899	0.005212305	3.37E-16	0.000630018	0.000137765	0.000759705	0.000647889	0.000795932	7.78E-05	0.001024478	0.001566446	0.003169308	0.004094482	0.000536696	6.97E-05	0.000241841	0.000645463	0.000126607	0.00140046	0.007761946	0.002861573	0.005846748	0.005979102	0.000404626	0.001232489	0.002754622	0.002341932	0.006007076	7.21E-05	0.004571037	0.001494981	0.012676664	0.001739582	0.005863826	0.005422969	0.001400952	0.00039489	0.231139727	6.67E-05	0.000130082	0.001383303	0.039847774	1.36E-05	3.04E-05	0.03442626	0.073644647	0.000921686	0.002026608	5.23E-18	0.273115707	1.07E-17	0.001008718	0.028650795	0.001780839	0.65823712	0.000189009	0.003578317	0.002114165
1.70E-06	2.43E-16	0.005488236	0.000151087	0.001583136	0.00013969	0.000641503	0.00126443	0.00973307	0.007731645	0.001208841	0.020497299	0.00268541	0.001512211	0.000131332	0.000203377	3.54E-06	0.001845282	0.000250752	0.002919123	0.010930072	0.19645501	0.001209483	0.000288781	0.002296764	0.002366496	2.26E-05	3.75E-18	0.000964976	0.001991068	0.005928542	0.002283071	0.031667544	0.000486314	0.000114995	0.002442776	0.000491511	0.00040225	0.000428032	0.003050238	0.000384511	0.017746108	0.002164677	0.003630829	0.005374192	0.003260072	0.000713076	0.057577384	0.001459576	0.000290069	0.0005566	0.104218059	1.89E-06	1.70E-05	0.028809197	0.001625504	0.000467769	0.000699939	6.83E-06	0.001058507	0.000146111	0.002668139	0.016651873	0.004662309	0.037927854	0.000958066	0.004331457	0.001057082
1.58E-17	1.11E-05	0.004156583	0.000137658	0.002141683	1.14E-05	5.99E-05	0.000401866	0.016948745	0.000145255	1.27E-16	0.042276053	0.001990695	0.002016858	4.42E-05	0.001223603	0.000137151	4.95E-05	2.54E-05	0.007274908	2.04E-16	1.28E-05	0.000239568	0.000856162	8.72E-17	0.000258758	0.003557126	7.35E-05	2.70E-05	0.00091055	0.00085342	0.000719404	0.039602416	0.000120273	5.17E-05	0.001191226	8.62E-06	0.000254214	1.39E-16	0.002378923	0.000377364	0.011566242	0.000461813	0.003123313	0.005052859	0.023974295	0.00054285	9.59E-05	2.44E-18	0.000101508	0.000395479	0.001730382	2.51E-05	1.52E-05	0.000157188	0.001207859	0.000471507	0.000272987	1.11E-05	0.002712925	0.007384196	0.001848894	0.000478865	0.000609816	0.000784585	0.000816699	0.006402674	0.002114165
3.78E-06	4.51E-05	0.003484196	6.15E-05	0.002604552	3.00E-05	5.25E-05	0.000631181	0.014786795	7.66E-05	0.000629597	0.005367609	1.60E-16	0.000958593	3.38E-05	0.000820873	1.60E-16	0.000580016	3.13E-05	0.003966293	0.00010321	0.008886792	0.000699494	0.001008193	8.44E-17	0.000204091	0.000511577	2.02E-18	0.000560228	0.000245281	0.000993344	0.000163805	0.032344026	2.47E-05	4.08E-05	0.001219363	8.27E-05	8.62E-05	1.34E-16	0.001041045	0.000344787	0.011926701	0.000344916	0.001830045	0.00658895	0.008582387	0.000125163	0.003752717	2.36E-18	4.65E-05	0.000546727	1.56E-05	2.16E-05	1.35E-05	0.00030469	0.00159056	0.000357367	0.000885991	0.000234961	0.0024477	7.55E-07	0.002200371	0.00092332	0.000859368	0.004998786	0.000310922	0.005583901	0.002114165
